Commodity,Year,Month,Pid,Production,Consumption
Renewable energy,1996,1,48,,
Renewable energy,1997,1,48,,
Renewable energy,1998,1,48,,
Renewable energy,1999,1,48,,
Renewable energy,2000,1,48,,
Renewable energy,2001,1,48,,
Renewable energy,2002,1,48,,
Renewable energy,2003,1,48,,
Renewable energy,2004,1,48,,
Renewable energy,2005,1,48,,
Renewable energy,2006,1,48,,
Renewable energy,2007,1,48,,
Renewable energy,2008,1,48,,
Renewable energy,2009,1,48,,
Renewable energy,2010,1,48,,
Renewable energy,2011,1,48,,
Renewable energy,2012,1,48,,
Renewable energy,2013,1,48,,
Renewable energy,2014,1,48,,
Renewable energy,2015,1,48,,
Renewable energy,2016,1,48,,
Renewable energy,2017,1,48,,
Renewable energy,2018,1,48,,
Renewable energy,2019,1,48,,
Renewable energy,1965,1,57,0,0
Renewable energy,1966,1,57,0,0
Renewable energy,1967,1,57,0,0
Renewable energy,1968,1,57,0,0
Renewable energy,1969,1,57,0,0
Renewable energy,1970,1,57,0,0
Renewable energy,1971,1,57,0,0
Renewable energy,1972,1,57,0,0
Renewable energy,1973,1,57,0,0
Renewable energy,1974,1,57,0,0
Renewable energy,1975,1,57,0,0
Renewable energy,1976,1,57,0,0
Renewable energy,1977,1,57,0,0
Renewable energy,1978,1,57,0.00003,0.00003
Renewable energy,1979,1,57,0.00006,0.00006
Renewable energy,1980,1,57,0.000105,0.000105
Renewable energy,1981,1,57,0.000105,0.000105
Renewable energy,1982,1,57,0.000185,0.000185
Renewable energy,1983,1,57,0.000601,0.000601
Renewable energy,1984,1,57,0.000662,0.000662
Renewable energy,1985,1,57,0.000874,0.000874
Renewable energy,1986,1,57,0.001766,0.001766
Renewable energy,1987,1,57,0.002348,0.002348
Renewable energy,1988,1,57,0.003717,0.003717
Renewable energy,1989,1,57,0.005544,0.005544
Renewable energy,1990,1,57,0.008203,0.008203
Renewable energy,1991,1,57,0.010951,0.010951
Renewable energy,1992,1,57,0.014364,0.014364
Renewable energy,1993,1,57,0.017622,0.017622
Renewable energy,1994,1,57,0.017103997,0.017103997
Renewable energy,1995,1,57,0.018241405,0.018241405
Renewable energy,1996,1,57,0.020592443,0.020592443
Renewable energy,1997,1,57,0.029101868,0.029101868
Renewable energy,1998,1,57,0.03898457,0.03898457
Renewable energy,1999,1,57,0.043487895,0.043487895
Renewable energy,2000,1,57,0.055420056,0.055420056
Renewable energy,2001,1,57,0.057809944,0.057809944
Renewable energy,2002,1,57,0.066701495,0.066701495
Renewable energy,2003,1,57,0.079007379,0.079007379
Renewable energy,2004,1,57,0.09253776,0.09253776
Renewable energy,2005,1,57,0.094805875,0.094805875
Renewable energy,2006,1,57,0.088337019,0.088508189
Renewable energy,2007,1,57,0.098290626,0.098546281
Renewable energy,2008,1,57,0.095705715,0.09601124
Renewable energy,2009,1,57,0.094864794,0.095317161
Renewable energy,2010,1,57,0.11648194,0.117726431
Renewable energy,2011,1,57,0.132142918,0.137654849
Renewable energy,2012,1,57,0.137420015,0.146576105
Renewable energy,2013,1,57,0.147048848,0.156180338
Renewable energy,2014,1,57,0.164689129,0.174139032
Renewable energy,2015,1,57,0.172469731,0.181828615
Renewable energy,2016,1,57,0.166928357,0.176275665
Renewable energy,2017,1,57,0.197092925,0.206459206
Renewable energy,2018,1,57,0.18698572,0.19625076
Renewable energy,2019,1,57,0.210031304,0.219842571
Renewable energy,1965,1,63,0,0
Renewable energy,1966,1,63,0,0
Renewable energy,1967,1,63,0,0
Renewable energy,1968,1,63,0,0
Renewable energy,1969,1,63,0,0
Renewable energy,1970,1,63,0,0
Renewable energy,1971,1,63,0,0
Renewable energy,1972,1,63,0,0
Renewable energy,1973,1,63,0,0
Renewable energy,1974,1,63,0,0
Renewable energy,1975,1,63,0,0
Renewable energy,1976,1,63,0,0
Renewable energy,1977,1,63,0,0
Renewable energy,1978,1,63,0,0
Renewable energy,1979,1,63,0,0
Renewable energy,1980,1,63,0,0
Renewable energy,1981,1,63,0,0
Renewable energy,1982,1,63,0,0
Renewable energy,1983,1,63,0,0
Renewable energy,1984,1,63,0,0
Renewable energy,1985,1,63,0,0
Renewable energy,1986,1,63,0,0
Renewable energy,1987,1,63,0,0
Renewable energy,1988,1,63,0,0
Renewable energy,1989,1,63,0,0
Renewable energy,1990,1,63,0,0
Renewable energy,1991,1,63,0,0
Renewable energy,1992,1,63,0,0
Renewable energy,1993,1,63,0,0
Renewable energy,1994,1,63,0,0
Renewable energy,1995,1,63,0,0
Renewable energy,1996,1,63,0,0
Renewable energy,1997,1,63,0,0
Renewable energy,1998,1,63,0,0
Renewable energy,1999,1,63,0,0
Renewable energy,2000,1,63,0,0
Renewable energy,2001,1,63,0,0
Renewable energy,2002,1,63,0,0
Renewable energy,2003,1,63,0,0
Renewable energy,2004,1,6.30E+01,3.16E-05,3.16E-05
Renewable energy,2005,1,63,0.000996133,0.000996133
Renewable energy,2006,1,63,0.001400774,0.001400774
Renewable energy,2007,1,63,0.002101197,0.002101197
Renewable energy,2008,1,63,0.002005475,0.002005475
Renewable energy,2009,1,63,0.002075248,0.002075248
Renewable energy,2010,1,63,0.002243343,0.002359474
Renewable energy,2011,1,63,0.002627151,0.002769579
Renewable energy,2012,1,63,0.002773262,0.002948923
Renewable energy,2013,1,63,0.003282629,0.00349026
Renewable energy,2014,1,63,0.00454141,0.004886413
Renewable energy,2015,1,63,0.004941675,0.005557625
Renewable energy,2016,1,63,0.005545209,0.006381642
Renewable energy,2017,1,63,0.00487557,0.005498558
Renewable energy,2018,1,63,0.00488799,0.005742324
Renewable energy,2019,1,63,0.006299816,0.007289438
Renewable energy,1965,1,64,0,0
Renewable energy,1966,1,64,0,0
Renewable energy,1967,1,64,0,0
Renewable energy,1968,1,64,0,0
Renewable energy,1969,1,64,0,0
Renewable energy,1970,1,64,0,0
Renewable energy,1971,1,64,0,0
Renewable energy,1972,1,64,0,0
Renewable energy,1973,1,64,0,0
Renewable energy,1974,1,64,0,0
Renewable energy,1975,1,64,0,0
Renewable energy,1976,1,64,0,0
Renewable energy,1977,1,64,0,0
Renewable energy,1978,1,64,0,0
Renewable energy,1979,1,64,0,0
Renewable energy,1980,1,64,0,0
Renewable energy,1981,1,64,0,0
Renewable energy,1982,1,64,0,0
Renewable energy,1983,1,64,0,0
Renewable energy,1984,1,64,0,0
Renewable energy,1985,1,64,0,0
Renewable energy,1986,1,64,0,0
Renewable energy,1987,1,64,0,0
Renewable energy,1988,1,64,0,0
Renewable energy,1989,1,64,0,0
Renewable energy,1990,1,64,0,0
Renewable energy,1991,1,64,0,0
Renewable energy,1992,1,64,0,0
Renewable energy,1993,1,64,0,0
Renewable energy,1994,1,64,0,0
Renewable energy,1995,1,64,0,0
Renewable energy,1996,1,64,0,0
Renewable energy,1997,1,64,0,0
Renewable energy,1998,1,64,0,0
Renewable energy,1999,1,64,0.00012,0.00012
Renewable energy,2000,1,64,0.000807,0.000807
Renewable energy,2001,1,64,0.001787318,0.001787318
Renewable energy,2002,1,64,0.002107452,0.002107452
Renewable energy,2003,1,64,0.002814808,0.002814808
Renewable energy,2004,1,64,0.00492183,0.00492183
Renewable energy,2005,1,64,0.004949367,0.004949367
Renewable energy,2006,1,64,0.005831904,0.005831904
Renewable energy,2007,1,64,0.006346023,0.006346023
Renewable energy,2008,1,64,0.008850367,0.008850367
Renewable energy,2009,1,64,0.009816498,0.009816498
Renewable energy,2010,1,64,0.013463469,0.013463469
Renewable energy,2011,1,64,0.016227273,0.016227273
Renewable energy,2012,1,64,0.017065565,0.017065565
Renewable energy,2013,1,64,0.014765608,0.014765608
Renewable energy,2014,1,64,0.010697877,0.010697877
Renewable energy,2015,1,64,0.017636396,0.017636396
Renewable energy,2016,1,64,0.0238135,0.0238135
Renewable energy,2017,1,64,0.024409091,0.024409091
Renewable energy,2018,1,64,0.031677299,0.031677299
Renewable energy,2019,1,64,0.057664329,0.057664329
Renewable energy,1965,1,66,,
Renewable energy,1966,1,66,,
Renewable energy,1967,1,66,,
Renewable energy,1968,1,66,,
Renewable energy,1969,1,66,,
Renewable energy,1970,1,66,,
Renewable energy,1971,1,66,,
Renewable energy,1972,1,66,,
Renewable energy,1973,1,66,,
Renewable energy,1974,1,66,,
Renewable energy,1975,1,66,,
Renewable energy,1976,1,66,,
Renewable energy,1977,1,66,,
Renewable energy,1978,1,66,,
Renewable energy,1979,1,66,,
Renewable energy,1980,1,66,,
Renewable energy,1981,1,66,,
Renewable energy,1982,1,66,,
Renewable energy,1983,1,66,,
Renewable energy,1984,1,66,,
Renewable energy,1985,1,66,,
Renewable energy,1986,1,66,,
Renewable energy,1987,1,66,,
Renewable energy,1988,1,66,,
Renewable energy,1989,1,66,,
Renewable energy,1990,1,66,,
Renewable energy,1991,1,66,,
Renewable energy,1992,1,66,,
Renewable energy,1993,1,66,,
Renewable energy,1994,1,66,,
Renewable energy,1995,1,66,,
Renewable energy,1996,1,66,,
Renewable energy,1997,1,66,,
Renewable energy,1998,1,66,,
Renewable energy,1999,1,66,,
Renewable energy,2000,1,66,,
Renewable energy,2001,1,66,,
Renewable energy,2002,1,66,,
Renewable energy,2003,1,66,,
Renewable energy,2004,1,66,,
Renewable energy,2005,1,66,,
Renewable energy,2006,1,66,,
Renewable energy,2007,1,66,,
Renewable energy,2008,1,66,,
Renewable energy,2009,1,66,,
Renewable energy,2010,1,66,,
Renewable energy,2011,1,66,,
Renewable energy,2012,1,66,,
Renewable energy,2013,1,66,,
Renewable energy,2014,1,66,,
Renewable energy,2015,1,66,,
Renewable energy,2016,1,66,,
Renewable energy,2017,1,66,,
Renewable energy,2018,1,66,,
Renewable energy,2019,1,66,,
Renewable energy,1965,1,68,,
Renewable energy,1966,1,68,,
Renewable energy,1967,1,68,,
Renewable energy,1968,1,68,,
Renewable energy,1969,1,68,,
Renewable energy,1970,1,68,,
Renewable energy,1971,1,68,,
Renewable energy,1972,1,68,,
Renewable energy,1973,1,68,,
Renewable energy,1974,1,68,,
Renewable energy,1975,1,68,,
Renewable energy,1976,1,68,,
Renewable energy,1977,1,68,,
Renewable energy,1978,1,68,,
Renewable energy,1979,1,68,,
Renewable energy,1980,1,68,,
Renewable energy,1981,1,68,,
Renewable energy,1982,1,68,,
Renewable energy,1983,1,68,,
Renewable energy,1984,1,68,,
Renewable energy,1985,1,68,0,0
Renewable energy,1986,1,68,0,0
Renewable energy,1987,1,68,0,0
Renewable energy,1988,1,68,0,0
Renewable energy,1989,1,68,0,0
Renewable energy,1990,1,68,0,0
Renewable energy,1991,1,68,0,0
Renewable energy,1992,1,68,0,0
Renewable energy,1993,1,68,0,0
Renewable energy,1994,1,68,0,0
Renewable energy,1995,1,68,0.00006,0.00006
Renewable energy,1996,1,68,0.00005,0.00005
Renewable energy,1997,1,68,0.00008,0.00008
Renewable energy,1998,1,68,0.00012,0.00012
Renewable energy,1999,1,68,0.00012,0.00012
Renewable energy,2000,1,68,0.00013,0.00013
Renewable energy,2001,1,68,0.000109286,0.000109286
Renewable energy,2002,1,68,0.000280335,0.000280335
Renewable energy,2003,1,68,0.000314827,0.000314827
Renewable energy,2004,1,68,0.000376166,0.000376166
Renewable energy,2005,1,68,0.0008415,0.0008415
Renewable energy,2006,1,68,0.001099868,0.001099868
Renewable energy,2007,1,68,0.001214438,0.001214438
Renewable energy,2008,1,68,0.001625031,0.001755602
Renewable energy,2009,1,68,0.004808167,0.004817893
Renewable energy,2010,1,68,0.009565785,0.010022892
Renewable energy,2011,1,68,0.010739854,0.011131654
Renewable energy,2012,1,68,0.013309145,0.013700945
Renewable energy,2013,1,68,0.011036277,0.011362812
Renewable energy,2014,1,68,0.012341695,0.012864108
Renewable energy,2015,1,68,0.013660714,0.013921899
Renewable energy,2016,1,68,0.013481201,0.013677079
Renewable energy,2017,1,68,0.021776198,0.021874158
Renewable energy,2018,1,68,0.016995379,0.017724774
Renewable energy,2019,1,68,0.017271682,0.018001077
Renewable energy,1965,1,74,0,0
Renewable energy,1966,1,74,0,0
Renewable energy,1967,1,74,0,0
Renewable energy,1968,1,74,0,0
Renewable energy,1969,1,74,0,0
Renewable energy,1970,1,74,0,0
Renewable energy,1971,1,74,0,0
Renewable energy,1972,1,74,0,0
Renewable energy,1973,1,74,0,0
Renewable energy,1974,1,74,0,0
Renewable energy,1975,1,74,0,0
Renewable energy,1976,1,74,0,0
Renewable energy,1977,1,74,0,0
Renewable energy,1978,1,74,0,0
Renewable energy,1979,1,74,0,0
Renewable energy,1980,1,74,0,0
Renewable energy,1981,1,74,0,0
Renewable energy,1982,1,74,0,0
Renewable energy,1983,1,74,0,0
Renewable energy,1984,1,74,0,0
Renewable energy,1985,1,74,0,0
Renewable energy,1986,1,74,0,0
Renewable energy,1987,1,74,0,0
Renewable energy,1988,1,74,0,0
Renewable energy,1989,1,74,0,0
Renewable energy,1990,1,74,0.051565,0.051565
Renewable energy,1991,1,74,0.050001,0.050001
Renewable energy,1992,1,74,0.04953,0.04953
Renewable energy,1993,1,74,0.059631,0.059631
Renewable energy,1994,1,74,0.06473,0.06473
Renewable energy,1995,1,74,0.066196,0.066196
Renewable energy,1996,1,74,0.05901,0.05901
Renewable energy,1997,1,74,0.079088,0.079088
Renewable energy,1998,1,74,0.093573,0.093573
Renewable energy,1999,1,74,0.084134,0.084134
Renewable energy,2000,1,74,0.086667263,0.086667263
Renewable energy,2001,1,74,0.082293032,0.082293032
Renewable energy,2002,1,74,0.088812266,0.088840567
Renewable energy,2003,1,74,0.092055,0.092224807
Renewable energy,2004,1,74,0.102262933,0.102461041
Renewable energy,2005,1,74,0.093449821,0.093449821
Renewable energy,2006,1,74,0.105009304,0.105037618
Renewable energy,2007,1,74,0.096774413,0.096831
Renewable energy,2008,1,74,0.101261892,0.104498887
Renewable energy,2009,1,74,0.08523119,0.090614296
Renewable energy,2010,1,74,0.105872344,0.111233653
Renewable energy,2011,1,74,0.108868289,0.116808891
Renewable energy,2012,1,74,0.107575349,0.115472433
Renewable energy,2013,1,74,0.117264653,0.125945034
Renewable energy,2014,1,74,0.117475261,0.135806159
Renewable energy,2015,1,74,0.124373518,0.142680419
Renewable energy,2016,1,74,0.131384593,0.138127886
Renewable energy,2017,1,74,0.1447668,0.159489184
Renewable energy,2018,1,74,0.162064579,0.176097098
Renewable energy,2019,1,74,0.163654633,0.177497579
Renewable energy,1965,1,79,0,0
Renewable energy,1966,1,79,0.0039,0.0039
Renewable energy,1967,1,79,0.00605,0.00605
Renewable energy,1968,1,79,0.00926,0.00926
Renewable energy,1969,1,79,0.01067,0.01067
Renewable energy,1970,1,79,0.013702458,0.013702458
Renewable energy,1971,1,79,0.013918224,0.013918224
Renewable energy,1972,1,79,0.015151953,0.015151953
Renewable energy,1973,1,79,0.015500864,0.015500864
Renewable energy,1974,1,79,0.015770592,0.015770592
Renewable energy,1975,1,79,0.014158849,0.014158849
Renewable energy,1976,1,79,0.013329,0.013329
Renewable energy,1977,1,79,0.013745814,0.013745814
Renewable energy,1978,1,79,0.014183881,0.014183881
Renewable energy,1979,1,79,0.014840102,0.014840102
Renewable energy,1980,1,79,0.014710235,0.014710235
Renewable energy,1981,1,79,0.014921525,0.014921525
Renewable energy,1982,1,79,0.0152734,0.0152734
Renewable energy,1983,1,79,0.015587,0.015587
Renewable energy,1984,1,79,0.016223,0.016223
Renewable energy,1985,1,79,0.0165215,0.0165215
Renewable energy,1986,1,79,0.016628,0.016628
Renewable energy,1987,1,79,0.017506,0.017506
Renewable energy,1988,1,79,0.0177325,0.0177325
Renewable energy,1989,1,79,0.0184145,0.0184145
Renewable energy,1990,1,79,0.019132715,0.019132715
Renewable energy,1991,1,79,0.021024896,0.021024896
Renewable energy,1992,1,79,0.021359776,0.02163316
Renewable energy,1993,1,79,0.019780852,0.021140831
Renewable energy,1994,1,79,0.021635825,0.025631022
Renewable energy,1995,1,79,0.023357542,0.029671003
Renewable energy,1996,1,79,0.024330805,0.033800479
Renewable energy,1997,1,79,0.026895352,0.039289058
Renewable energy,1998,1,79,0.026765857,0.037445413
Renewable energy,1999,1,79,0.028944919,0.040073419
Renewable energy,2000,1,79,0.030392233,0.043669986
Renewable energy,2001,1,79,0.034486205,0.047934101
Renewable energy,2002,1,79,0.037599537,0.051700979
Renewable energy,2003,1,79,0.040336756,0.053283718
Renewable energy,2004,1,79,0.042737168,0.056856148
Renewable energy,2005,1,79,0.046911938,0.070848961
Renewable energy,2006,1,79,0.058071737,0.087110385
Renewable energy,2007,1,79,0.079407,0.137886125
Renewable energy,2008,1,79,0.09666559,0.191546557
Renewable energy,2009,1,79,0.119604444,0.220968215
Renewable energy,2010,1,79,0.14532184,0.244680563
Renewable energy,2011,1,79,0.182946951,0.281060341
Renewable energy,2012,1,79,0.225522,0.332853814
Renewable energy,2013,1,79,0.241076386,0.350359127
Renewable energy,2014,1,79,0.265505389,0.383302094
Renewable energy,2015,1,79,0.318422143,0.437270148
Renewable energy,2016,1,79,0.336772012,0.456319385
Renewable energy,2017,1,79,0.373271126,0.493790561
Renewable energy,2018,1,79,0.419849011,0.53906517
Renewable energy,2019,1,79,0.489454087,0.614023671
Renewable energy,1965,1,82,,
Renewable energy,1966,1,82,,
Renewable energy,1967,1,82,,
Renewable energy,1968,1,82,,
Renewable energy,1969,1,82,,
Renewable energy,1970,1,82,,
Renewable energy,1971,1,82,,
Renewable energy,1972,1,82,,
Renewable energy,1973,1,82,,
Renewable energy,1974,1,82,,
Renewable energy,1975,1,82,,
Renewable energy,1976,1,82,,
Renewable energy,1977,1,82,,
Renewable energy,1978,1,82,,
Renewable energy,1979,1,82,,
Renewable energy,1980,1,82,,
Renewable energy,1981,1,82,,
Renewable energy,1982,1,82,,
Renewable energy,1983,1,82,,
Renewable energy,1984,1,82,,
Renewable energy,1985,1,82,,
Renewable energy,1986,1,82,,
Renewable energy,1987,1,82,,
Renewable energy,1988,1,82,,
Renewable energy,1989,1,82,,
Renewable energy,1990,1,82,,
Renewable energy,1991,1,82,,
Renewable energy,1992,1,82,,
Renewable energy,1993,1,82,,
Renewable energy,1994,1,82,,
Renewable energy,1995,1,82,,
Renewable energy,1996,1,82,,
Renewable energy,1997,1,82,,
Renewable energy,1998,1,82,,
Renewable energy,1999,1,82,,
Renewable energy,2000,1,82,,
Renewable energy,2001,1,82,,
Renewable energy,2002,1,82,,
Renewable energy,2003,1,82,,
Renewable energy,2004,1,82,,
Renewable energy,2005,1,82,,
Renewable energy,2006,1,82,,
Renewable energy,2007,1,82,,
Renewable energy,2008,1,82,,
Renewable energy,2009,1,82,,
Renewable energy,2010,1,82,,
Renewable energy,2011,1,82,,
Renewable energy,2012,1,82,,
Renewable energy,2013,1,82,,
Renewable energy,2014,1,82,,
Renewable energy,2015,1,82,,
Renewable energy,2016,1,82,,
Renewable energy,2017,1,82,,
Renewable energy,2018,1,82,,
Renewable energy,2019,1,82,,
Renewable energy,1965,1,88,0,0
Renewable energy,1966,1,88,0,0
Renewable energy,1967,1,88,0,0
Renewable energy,1968,1,88,0,0
Renewable energy,1969,1,88,0,0
Renewable energy,1970,1,88,0.009200202,0.009200202
Renewable energy,1971,1,88,0.010010282,0.010010282
Renewable energy,1972,1,88,0.010187487,0.010187487
Renewable energy,1973,1,88,0.010531048,0.010531048
Renewable energy,1974,1,88,0.0107625,0.0107625
Renewable energy,1975,1,88,0.011247102,0.011247102
Renewable energy,1976,1,88,0.012776852,0.012776852
Renewable energy,1977,1,88,0.012465839,0.012465839
Renewable energy,1978,1,88,0.01317466,0.01317466
Renewable energy,1979,1,88,0.014433178,0.014433178
Renewable energy,1980,1,88,0.019662538,0.019662538
Renewable energy,1981,1,88,0.018042377,0.018042377
Renewable energy,1982,1,88,0.01798813,0.01798813
Renewable energy,1983,1,88,0.015402382,0.015402382
Renewable energy,1984,1,88,0.016429448,0.016429448
Renewable energy,1985,1,88,0.016440297,0.016440297
Renewable energy,1986,1,88,0.015965696,0.015965696
Renewable energy,1987,1,88,0.014478493,0.014478493
Renewable energy,1988,1,88,0.016458818,0.016458818
Renewable energy,1989,1,88,0.017752679,0.017752679
Renewable energy,1990,1,88,0.01507,0.01507
Renewable energy,1991,1,88,0.01572,0.01572
Renewable energy,1992,1,88,0.01837,0.018554936
Renewable energy,1993,1,88,0.02238,0.022564944
Renewable energy,1994,1,88,0.02791,0.028945428
Renewable energy,1995,1,88,0.03517,0.03646413
Renewable energy,1996,1,88,0.04142,0.043452759
Renewable energy,1997,1,88,0.05257,0.055894944
Renewable energy,1998,1,88,0.0778,0.081493778
Renewable energy,1999,1,88,0.09143,0.096239341
Renewable energy,2000,1,88,0.14304,0.152289349
Renewable energy,2001,1,88,0.156964091,0.169913448
Renewable energy,2002,1,88,0.217121806,0.237470027
Renewable energy,2003,1,88,0.273310962,0.302466917
Renewable energy,2004,1,88,0.356063159,0.395023944
Renewable energy,2005,1,88,0.415087063,0.48722748
Renewable energy,2006,1,88,0.49682083,0.612064345
Renewable energy,2007,1,88,0.642135263,0.772950676
Renewable energy,2008,1,88,0.691860298,0.80695724
Renewable energy,2009,1,88,0.719060333,0.833846835
Renewable energy,2010,1,88,0.790603564,0.905880564
Renewable energy,2011,1,88,0.992315085,1.112391585
Renewable energy,2012,1,88,1.124674255,1.252520955
Renewable energy,2013,1,88,1.192109639,1.306625139
Renewable energy,2014,1,88,1.309551737,1.429576037
Renewable energy,2015,1,88,1.546474821,1.659035721
Renewable energy,2016,1,88,1.531131657,1.643934157
Renewable energy,2017,1,88,1.765692,1.8804271
Renewable energy,2018,1,88,1.850163684,1.969729173
Renewable energy,2019,1,88,1.997721327,2.117453837
Renewable energy,1965,1,93,0,0
Renewable energy,1966,1,93,0,0
Renewable energy,1967,1,93,0,0
Renewable energy,1968,1,93,0,0
Renewable energy,1969,1,93,0,0
Renewable energy,1970,1,93,0,0
Renewable energy,1971,1,93,0,0
Renewable energy,1972,1,93,0,0
Renewable energy,1973,1,93,0,0
Renewable energy,1974,1,93,0,0
Renewable energy,1975,1,93,0,0
Renewable energy,1976,1,93,0,0
Renewable energy,1977,1,93,0,0
Renewable energy,1978,1,93,0,0
Renewable energy,1979,1,93,0,0
Renewable energy,1980,1,93,0,0
Renewable energy,1981,1,93,0,0
Renewable energy,1982,1,93,0,0
Renewable energy,1983,1,93,0,0
Renewable energy,1984,1,93,0,0
Renewable energy,1985,1,93,0,0
Renewable energy,1986,1,93,0,0
Renewable energy,1987,1,93,0.00001,0.00001
Renewable energy,1988,1,93,0.00001,0.00001
Renewable energy,1989,1,93,0.00001,0.00001
Renewable energy,1990,1,93,0.00002,0.00002
Renewable energy,1991,1,93,0.00002,0.00002
Renewable energy,1992,1,93,0.00009,0.00009
Renewable energy,1993,1,93,0.00048,0.00048
Renewable energy,1994,1,93,0.00038,0.00038
Renewable energy,1995,1,93,0.00035,0.00035
Renewable energy,1996,1,93,0.00036,0.00036
Renewable energy,1997,1,93,0.00037,0.00037
Renewable energy,1998,1,93,0.00073,0.00073
Renewable energy,1999,1,93,0.00163,0.00163
Renewable energy,2000,1,93,0.00451,0.00451
Renewable energy,2001,1,93,0.008295779,0.008295779
Renewable energy,2002,1,93,0.007669742,0.007669742
Renewable energy,2003,1,93,0.011043462,0.011043462
Renewable energy,2004,1,93,0.012132803,0.012132803
Renewable energy,2005,1,93,0.013450443,0.013450443
Renewable energy,2006,1,93,0.017455472,0.019342467
Renewable energy,2007,1,93,0.019153688,0.022631682
Renewable energy,2008,1,93,0.023168571,0.025980561
Renewable energy,2009,1,93,0.026548333,0.029730332
Renewable energy,2010,1,93,0.028741472,0.033958493
Renewable energy,2011,1,93,0.038548537,0.042877513
Renewable energy,2012,1,93,0.053299636,0.058516657
Renewable energy,2013,1,93,0.07376259,0.079580476
Renewable energy,2014,1,93,0.070554072,0.076881074
Renewable energy,2015,1,93,0.079705714,0.086365735
Renewable energy,2016,1,93,0.084647929,0.091603923
Renewable energy,2017,1,93,0.088546428,0.095533825
Renewable energy,2018,1,93,0.093097198,0.100136415
Renewable energy,2019,1,93,0.1030425,0.110154662
Renewable energy,1965,1,106,0,0
Renewable energy,1966,1,106,0,0
Renewable energy,1967,1,106,0,0
Renewable energy,1968,1,106,0,0
Renewable energy,1969,1,106,0,0
Renewable energy,1970,1,106,0,0
Renewable energy,1971,1,106,0,0
Renewable energy,1972,1,106,0,0
Renewable energy,1973,1,106,0,0
Renewable energy,1974,1,106,0,0
Renewable energy,1975,1,106,0,0
Renewable energy,1976,1,106,0,0
Renewable energy,1977,1,106,0,0
Renewable energy,1978,1,106,0,0
Renewable energy,1979,1,106,0,0
Renewable energy,1980,1,106,0,0
Renewable energy,1981,1,106,0,0
Renewable energy,1982,1,106,0,0
Renewable energy,1983,1,106,0,0
Renewable energy,1984,1,106,0,0
Renewable energy,1985,1,106,0,0
Renewable energy,1986,1,106,0,0
Renewable energy,1987,1,106,0,0
Renewable energy,1988,1,106,0,0
Renewable energy,1989,1,106,0,0
Renewable energy,1990,1,106,0.00017,0.00017
Renewable energy,1991,1,106,0.00024,0.00024
Renewable energy,1992,1,106,0.00046,0.00046
Renewable energy,1993,1,106,0.00039,0.00039
Renewable energy,1994,1,106,0.00045,0.00045
Renewable energy,1995,1,106,0.00056,0.00056
Renewable energy,1996,1,106,0.0005,0.0005
Renewable energy,1997,1,106,0.00053,0.00053
Renewable energy,1998,1,106,0.0006,0.0006
Renewable energy,1999,1,106,0.00065,0.00065
Renewable energy,2000,1,106,0.00065,0.00065
Renewable energy,2001,1,106,0.00070539,0.00070539
Renewable energy,2002,1,106,0.000424452,0.000424452
Renewable energy,2003,1,106,0.001618269,0.001618269
Renewable energy,2004,1,106,0.007123758,0.007123758
Renewable energy,2005,1,106,0.016152152,0.016265333
Renewable energy,2006,1,106,0.012576792,0.0130579
Renewable energy,2007,1,106,0.015998063,0.017260654
Renewable energy,2008,1,106,0.020374658,0.027324566
Renewable energy,2009,1,106,0.025188333,0.032323226
Renewable energy,2010,1,106,0.026516871,0.033919566
Renewable energy,2011,1,106,0.023192561,0.029955359
Renewable energy,2012,1,106,0.022571497,0.02912748
Renewable energy,2013,1,106,0.023732558,0.029485238
Renewable energy,2014,1,106,0.026106564,0.034086044
Renewable energy,2015,1,106,0.027275893,0.034647968
Renewable energy,2016,1,106,0.02715071,0.035023439
Renewable energy,2017,1,106,0.029349,0.036298908
Renewable energy,2018,1,106,0.031485789,0.039641505
Renewable energy,2019,1,106,0.037939599,0.045340577
Renewable energy,1965,1,107,0,0
Renewable energy,1966,1,107,0,0
Renewable energy,1967,1,107,0,0
Renewable energy,1968,1,107,0,0
Renewable energy,1969,1,107,0.00001904,0.00001904
Renewable energy,1970,1,107,0.00012091,0.00012091
Renewable energy,1971,1,107,0.00012033,0.00012033
Renewable energy,1972,1,107,0.00021664,0.00021664
Renewable energy,1973,1,107,0.000242,0.000242
Renewable energy,1974,1,107,0.00005751,0.00005751
Renewable energy,1975,1,107,0.00018347,0.00018347
Renewable energy,1976,1,107,0.00019012,0.00019012
Renewable energy,1977,1,107,0.00016126,0.00016126
Renewable energy,1978,1,107,0.00018285,0.00018285
Renewable energy,1979,1,107,0.0004563,0.0004563
Renewable energy,1980,1,107,0.00044672,0.00044672
Renewable energy,1981,1,107,0.00123133,0.00123133
Renewable energy,1982,1,107,0.00158968,0.00158968
Renewable energy,1983,1,107,0.00171714,0.00171714
Renewable energy,1984,1,107,0.00173233,0.00173233
Renewable energy,1985,1,107,0.00171233,0.00171233
Renewable energy,1986,1,107,0.00212339,0.00212339
Renewable energy,1987,1,107,0.00234136,0.00234136
Renewable energy,1988,1,107,0.00245608,0.00245608
Renewable energy,1989,1,107,0.00257508,0.00257508
Renewable energy,1990,1,107,0.0028291,0.0028291
Renewable energy,1991,1,107,0.00267025,0.00267025
Renewable energy,1992,1,107,0.00229769,0.00229769
